project_id,project_type,terrain,planned_days,planned_cost,regulatory_risk,season,vendor,vendor_rating,market_condition,actual_days,actual_cost,cost_overrun_pct,time_overrun_pct,cost_overrun,time_overrun
P00569,overhead_line,forest,121,10000000.0,Medium,Monsoon,vendor_4,3.7,Stable,145,10480992.997583063,0.04809929975830633,0.19834710743801653,0,1
P00570,overhead_line,hilly,136,10000000.0,Medium,Monsoon,vendor_5,2.6,Stable,187,12002404.00729924,0.20024040072992408,0.375,1,1
P00571,overhead_line,plains,119,10000000.0,Low,Winter,vendor_13,4.9,Stable,111,9412496.863630038,-0.058750313636996225,-0.06722689075630252,0,0
P00572,underground_cable,plains,130,20000000.0,High,Winter,vendor_15,5.0,Stable,116,17707739.024500303,-0.11461304877498485,-0.1076923076923077,0,0
P00573,substation,plains,204,50000000.0,Low,Monsoon,vendor_17,4.0,Stable,197,50331328.56140093,0.006626571228018552,-0.03431372549019608,0,0
P00574,overhead_line,hilly,152,10000000.0,Low,Summer,vendor_4,4.1,Stable,156,10362242.553358732,0.03622425533587318,0.02631578947368421,0,0
P00575,overhead_line,urban,116,10000000.0,Low,Winter,vendor_4,3.2,Stable,120,10056686.143585095,0.005668614358509518,0.034482758620689655,0,0
P00576,substation,plains,208,50000000.0,Low,Winter,vendor_15,3.2,Volatile,215,53634337.62974333,0.07268675259486661,0.03365384615384615,0,0
P00577,substation,plains,176,50000000.0,Low,Winter,vendor_15,4.9,Volatile,154,47616918.6371302,-0.047661627257395985,-0.125,0,0
P00578,overhead_line,hilly,111,10000000.0,Low,Winter,vendor_3,4.3,Stable,113,10097274.889449948,0.009727488944994844,0.018018018018018018,0,0
P00579,substation,plains,161,50000000.0,High,Summer,vendor_12,4.8,Volatile,167,60249920.064973466,0.20499840129946933,0.037267080745341616,1,0
P00580,substation,urban,149,50000000.0,High,Summer,vendor_10,4.4,Stable,146,49849466.675388806,-0.0030106664922238888,-0.020134228187919462,0,0
P00581,overhead_line,plains,115,10000000.0,Low,Winter,vendor_19,2.5,Stable,130,11380884.840368157,0.13808848403681573,0.13043478260869565,1,1
P00582,overhead_line,plains,114,10000000.0,High,Monsoon,vendor_10,3.8,Stable,141,10778742.204649132,0.07787422046491317,0.23684210526315788,0,1
P00583,overhead_line,plains,89,10000000.0,Medium,Winter,vendor_2,3.0,Stable,110,11648863.461237336,0.16488634612373357,0.23595505617977527,1,1
P00584,underground_cable,plains,134,20000000.0,High,Summer,vendor_17,2.9,Stable,148,21712244.781618524,0.08561223908092622,0.1044776119402985,0,1
P00585,underground_cable,forest,120,20000000.0,Low,Summer,vendor_3,3.2,Stable,119,20359179.67361263,0.017958983680631594,-0.008333333333333333,0,0
P00586,overhead_line,plains,127,10000000.0,High,Summer,vendor_3,4.1,Stable,153,11679334.475272696,0.16793344752726966,0.2047244094488189,1,1
P00587,substation,forest,176,50000000.0,Medium,Monsoon,vendor_11,2.6,Stable,195,55552340.84347668,0.11104681686953366,0.10795454545454546,1,1
P00588,substation,plains,201,50000000.0,Low,Monsoon,vendor_13,2.6,Stable,218,54416831.130587526,0.08833662261175051,0.0845771144278607,0,0
P00589,overhead_line,plains,116,10000000.0,Medium,Summer,vendor_15,2.6,Volatile,124,11483066.45144195,0.14830664514419492,0.06896551724137931,1,0
P00590,overhead_line,plains,119,10000000.0,Low,Winter,vendor_11,3.8,Stable,136,11158302.841665136,0.11583028416651357,0.14285714285714285,1,1
P00591,underground_cable,urban,131,20000000.0,Low,Winter,vendor_14,3.5,Stable,133,20427681.474909708,0.021384073745485396,0.015267175572519083,0,0
P00592,overhead_line,plains,130,10000000.0,Low,Winter,vendor_8,3.4,Stable,130,10158362.354983807,0.01583623549838066,0.0,0,0
P00593,underground_cable,forest,176,20000000.0,Low,Monsoon,vendor_15,4.2,Volatile,160,20550805.710887384,0.027540285544369183,-0.09090909090909091,0,0
P00594,substation,plains,192,50000000.0,Low,Summer,vendor_12,4.2,Stable,188,49584417.56545543,-0.008311648690891415,-0.020833333333333332,0,0
P00595,overhead_line,plains,135,10000000.0,Low,Monsoon,vendor_13,4.0,Stable,125,9413211.369754309,-0.058678863024569115,-0.07407407407407407,0,0
P00596,overhead_line,plains,112,10000000.0,Low,Winter,vendor_12,4.7,Volatile,121,10469684.132916994,0.046968413291699436,0.08035714285714286,0,0
P00597,overhead_line,plains,140,10000000.0,Medium,Summer,vendor_8,4.6,Stable,143,10258687.887395192,0.025868788739519193,0.02142857142857143,0,0
P00598,underground_cable,plains,115,20000000.0,Low,Winter,vendor_16,2.5,Stable,119,21145384.66281567,0.05726923314078357,0.034782608695652174,0,0
P00599,substation,plains,182,50000000.0,Low,Summer,vendor_4,4.9,Stable,171,48051253.7374075,-0.03897492525185004,-0.06043956043956044,0,0
P00600,substation,plains,200,50000000.0,Low,Winter,vendor_2,4.1,Stable,184,46517108.908224024,-0.06965782183551952,-0.08,0,0
P00601,substation,plains,184,50000000.0,Low,Summer,vendor_5,4.6,Stable,178,48774377.67493276,-0.02451244650134474,-0.03260869565217391,0,0
P00602,substation,plains,193,50000000.0,Low,Monsoon,vendor_7,4.3,Stable,189,49812196.66226528,-0.003756066754694432,-0.02072538860103627,0,0
P00603,substation,plains,185,50000000.0,Low,Winter,vendor_19,3.5,Stable,185,49564773.274562344,-0.008704534508753121,0.0,0,0
P00604,underground_cable,plains,126,20000000.0,Low,Winter,vendor_7,4.4,Stable,132,20908520.94716446,0.04542604735822305,0.047619047619047616,0,0
P00605,overhead_line,plains,108,10000000.0,Medium,Winter,vendor_6,3.8,Stable,112,10123395.749192579,0.012339574919257872,0.037037037037037035,0,0
P00606,substation,forest,194,50000000.0,Low,Winter,vendor_15,4.3,Stable,163,42068872.91627701,-0.15862254167445972,-0.15979381443298968,0,0
P00607,overhead_line,hilly,127,10000000.0,Low,Monsoon,vendor_11,4.7,Stable,135,9434483.349734232,-0.05655166502657682,0.06299212598425197,0,0
P00608,overhead_line,plains,119,10000000.0,Low,Summer,vendor_12,2.8,Stable,108,9116736.106891466,-0.08832638931085338,-0.09243697478991597,0,0
P00609,substation,plains,186,50000000.0,Low,Winter,vendor_1,2.9,Volatile,194,57275715.14717245,0.14551430294344903,0.043010752688172046,1,0
P00610,underground_cable,urban,140,20000000.0,Low,Summer,vendor_10,2.7,Volatile,125,19349988.310937718,-0.03250058445311412,-0.10714285714285714,0,0
P00611,overhead_line,plains,127,10000000.0,Low,Summer,vendor_17,4.8,Volatile,126,10546051.441682057,0.05460514416820574,-0.007874015748031496,0,0
P00612,substation,urban,172,50000000.0,High,Monsoon,vendor_4,3.9,Stable,202,52441355.82488457,0.04882711649769142,0.1744186046511628,0,1
P00613,underground_cable,plains,158,20000000.0,Low,Winter,vendor_2,4.5,Volatile,146,18385249.860648576,-0.08073750696757119,-0.0759493670886076,0,0
P00614,substation,hilly,185,50000000.0,Medium,Summer,vendor_4,4.6,Volatile,175,53435075.780456744,0.06870151560913489,-0.05405405405405406,0,0
P00615,overhead_line,plains,87,10000000.0,Low,Winter,vendor_13,3.3,Volatile,87,10871443.384891748,0.08714433848917484,0.0,0,0
P00616,overhead_line,urban,107,10000000.0,Low,Summer,vendor_7,2.6,Stable,121,11484679.344551515,0.1484679344551515,0.1308411214953271,1,1
P00617,underground_cable,hilly,151,20000000.0,Medium,Monsoon,vendor_16,3.2,Volatile,179,23940644.358040687,0.19703221790203435,0.18543046357615894,1,1
P00618,underground_cable,plains,149,20000000.0,Low,Summer,vendor_2,4.5,Stable,152,20670024.41620704,0.03350122081035208,0.020134228187919462,0,0
P00619,substation,plains,176,50000000.0,Low,Summer,vendor_10,3.8,Stable,189,54959813.130251884,0.0991962626050377,0.07386363636363637,0,0
P00620,overhead_line,urban,113,10000000.0,Low,Winter,vendor_15,2.7,Stable,115,10267908.151160453,0.026790815116045252,0.017699115044247787,0,0
P00621,overhead_line,plains,76,10000000.0,Low,Summer,vendor_20,4.1,Stable,79,10440733.117572483,0.04407331175724827,0.039473684210526314,0,0
P00622,overhead_line,hilly,102,10000000.0,Low,Winter,vendor_11,4.4,Stable,96,9399048.400509886,-0.06009515994901136,-0.058823529411764705,0,0
P00623,overhead_line,forest,104,10000000.0,Medium,Summer,vendor_2,3.7,Stable,104,9818840.89111942,-0.018115910888057946,0.0,0,0
P00624,underground_cable,hilly,156,20000000.0,Medium,Summer,vendor_10,3.2,Stable,149,19325958.792070247,-0.03370206039648764,-0.04487179487179487,0,0
P00625,overhead_line,hilly,150,10000000.0,Medium,Winter,vendor_18,3.3,Stable,191,12096858.072829897,0.20968580728298966,0.2733333333333333,1,1
P00626,overhead_line,plains,86,10000000.0,Medium,Winter,vendor_11,4.5,Stable,78,9214502.243446091,-0.07854977565539088,-0.09302325581395349,0,0
P00627,overhead_line,plains,129,10000000.0,Low,Winter,vendor_3,4.9,Stable,101,7740629.485036327,-0.22593705149636734,-0.21705426356589147,0,0
P00628,substation,forest,137,50000000.0,Low,Winter,vendor_20,3.2,Stable,134,50194720.03418537,0.003894400683707446,-0.021897810218978103,0,0
P00629,substation,hilly,183,50000000.0,Low,Winter,vendor_10,4.2,Stable,169,45649767.44819765,-0.08700465103604704,-0.07650273224043716,0,0
P00630,substation,plains,176,50000000.0,Medium,Summer,vendor_1,2.6,Volatile,211,64490129.278000064,0.28980258556000127,0.19886363636363635,1,1
P00631,underground_cable,forest,159,20000000.0,Low,Monsoon,vendor_9,3.6,Stable,188,21011344.387123197,0.05056721935615987,0.18238993710691823,0,1
P00632,underground_cable,forest,153,20000000.0,Medium,Summer,vendor_12,3.4,Stable,180,23850876.50564935,0.19254382528246752,0.17647058823529413,1,1
P00633,substation,forest,130,50000000.0,Low,Winter,vendor_10,3.9,Stable,132,50791362.858313635,0.0158272571662727,0.015384615384615385,0,0
P00634,substation,forest,178,50000000.0,Low,Monsoon,vendor_5,4.9,Volatile,162,51101996.37542433,0.02203992750848666,-0.0898876404494382,0,0
P00635,substation,plains,181,50000000.0,Medium,Monsoon,vendor_15,3.9,Volatile,231,62825144.9639797,0.25650289927959397,0.27624309392265195,1,1
P00636,overhead_line,plains,121,10000000.0,Medium,Monsoon,vendor_20,3.1,Stable,142,10912108.836376317,0.09121088363763169,0.17355371900826447,0,1
P00637,overhead_line,forest,106,10000000.0,Medium,Winter,vendor_16,4.3,Stable,118,10919963.99393129,0.09199639939312898,0.11320754716981132,0,1
P00638,overhead_line,plains,164,10000000.0,Low,Summer,vendor_15,2.9,Stable,173,10791423.05312164,0.07914230531216394,0.054878048780487805,0,0
P00639,substation,urban,171,50000000.0,Medium,Monsoon,vendor_17,4.4,Stable,192,56564588.97054152,0.13129177941083045,0.12280701754385964,1,1
P00640,overhead_line,plains,132,10000000.0,Medium,Winter,vendor_1,3.9,Stable,130,9772327.72689207,-0.022767227310792917,-0.015151515151515152,0,0
P00641,substation,plains,200,50000000.0,Low,Winter,vendor_2,3.4,Stable,200,50185597.78323433,0.0037119556646865604,0.0,0,0
P00642,overhead_line,urban,95,10000000.0,Medium,Winter,vendor_9,4.2,Volatile,93,9945884.260033196,-0.005411573996680416,-0.021052631578947368,0,0
P00643,overhead_line,hilly,133,10000000.0,Low,Monsoon,vendor_17,2.8,Volatile,157,10824868.224709526,0.08248682247095257,0.18045112781954886,0,1
P00644,overhead_line,urban,130,10000000.0,Low,Winter,vendor_16,4.4,Volatile,119,10132816.779589694,0.013281677958969399,-0.08461538461538462,0,0
P00645,underground_cable,forest,138,20000000.0,Medium,Summer,vendor_5,4.9,Stable,147,20619553.5079492,0.030977675397459978,0.06521739130434782,0,0
P00646,overhead_line,hilly,124,10000000.0,Medium,Monsoon,vendor_9,3.5,Stable,157,11121603.96964197,0.11216039696419705,0.2661290322580645,1,1
P00647,overhead_line,urban,123,10000000.0,Medium,Monsoon,vendor_9,3.6,Stable,116,9525339.308125705,-0.04746606918742955,-0.056910569105691054,0,0
P00648,substation,hilly,181,50000000.0,Low,Summer,vendor_11,4.5,Volatile,182,58412941.26878619,0.16825882537572384,0.0055248618784530384,1,0
P00649,overhead_line,hilly,122,10000000.0,Medium,Winter,vendor_9,4.2,Stable,129,10202586.340894626,0.020258634089462647,0.05737704918032787,0,0
P00650,overhead_line,plains,143,10000000.0,Low,Monsoon,vendor_18,3.8,Stable,143,10243496.57752296,0.024349657752295955,0.0,0,0
P00651,overhead_line,plains,123,10000000.0,Medium,Summer,vendor_6,4.3,Stable,129,10206981.371152338,0.020698137115233765,0.04878048780487805,0,0
P00652,overhead_line,forest,124,10000000.0,Medium,Summer,vendor_13,5.0,Volatile,121,10366169.12915129,0.03661691291512903,-0.024193548387096774,0,0
P00653,substation,hilly,184,50000000.0,Medium,Summer,vendor_14,3.6,Stable,205,56345697.11501083,0.12691394230021655,0.11413043478260869,1,1
P00654,overhead_line,plains,128,10000000.0,Low,Summer,vendor_16,4.8,Stable,124,9883822.266952083,-0.011617773304791749,-0.03125,0,0
P00655,overhead_line,hilly,134,10000000.0,Low,Winter,vendor_14,2.9,Stable,142,10524230.375199825,0.05242303751998246,0.05970149253731343,0,0
P00656,substation,plains,138,50000000.0,High,Summer,vendor_12,4.2,Stable,149,53640943.40005197,0.07281886800103933,0.07971014492753623,0,0
P00657,substation,urban,177,50000000.0,Medium,Summer,vendor_11,4.3,Stable,180,51192008.37611229,0.023840167522245794,0.01694915254237288,0,0
P00658,substation,forest,150,50000000.0,Low,Winter,vendor_1,3.2,Volatile,160,61281952.13269786,0.22563904265395715,0.06666666666666667,1,0
P00659,overhead_line,plains,123,10000000.0,Low,Winter,vendor_15,4.9,Stable,120,9921731.091175636,-0.007826890882436372,-0.024390243902439025,0,0
P00660,substation,plains,224,50000000.0,Medium,Winter,vendor_3,2.9,Volatile,239,55750946.40985218,0.11501892819704354,0.06696428571428571,1,0
P00661,overhead_line,plains,95,10000000.0,Low,Monsoon,vendor_18,3.1,Stable,117,10969587.125345161,0.09695871253451611,0.23157894736842105,0,1
P00662,substation,hilly,161,50000000.0,Low,Monsoon,vendor_11,3.9,Stable,178,49875674.13432343,-0.002486517313531339,0.10559006211180125,0,1
P00663,underground_cable,urban,164,20000000.0,Low,Summer,vendor_18,4.5,Stable,141,17329648.803398944,-0.13351755983005278,-0.1402439024390244,0,0
P00664,underground_cable,forest,162,20000000.0,Low,Winter,vendor_3,3.6,Stable,168,21060259.22060595,0.05301296103029754,0.037037037037037035,0,0
P00665,overhead_line,plains,141,10000000.0,Medium,Summer,vendor_11,2.8,Stable,143,10336255.428781446,0.03362554287814461,0.014184397163120567,0,0
P00666,overhead_line,plains,126,10000000.0,Low,Winter,vendor_6,3.4,Stable,138,11053499.658487065,0.10534996584870647,0.09523809523809523,1,0
P00667,overhead_line,plains,139,10000000.0,Low,Winter,vendor_4,3.5,Stable,145,10450229.56673772,0.045022956673772076,0.04316546762589928,0,0
P00668,overhead_line,plains,101,10000000.0,Medium,Summer,vendor_18,3.3,Stable,110,11078826.179727118,0.10788261797271184,0.0891089108910891,1,0
P00669,overhead_line,plains,129,10000000.0,Low,Summer,vendor_20,3.5,Stable,137,10739087.555689251,0.07390875556892511,0.06201550387596899,0,0
P00670,substation,plains,212,50000000.0,Low,Monsoon,vendor_15,4.5,Stable,245,52206787.89414444,0.04413575788288877,0.15566037735849056,0,1
P00671,overhead_line,plains,163,10000000.0,Low,Winter,vendor_20,3.3,Stable,166,10218159.96224812,0.021815996224812045,0.018404907975460124,0,0
P00672,substation,plains,163,50000000.0,Medium,Summer,vendor_15,3.2,Stable,157,49421796.8365637,-0.011564063268726022,-0.03680981595092025,0,0
P00673,overhead_line,plains,135,10000000.0,Low,Summer,vendor_12,4.9,Volatile,130,9947853.167481322,-0.005214683251867816,-0.037037037037037035,0,0
P00674,substation,plains,206,50000000.0,Medium,Winter,vendor_6,3.8,Stable,220,53919641.270831935,0.07839282541663871,0.06796116504854369,0,0
P00675,substation,plains,171,50000000.0,Low,Summer,vendor_19,4.7,Volatile,163,49578055.99401169,-0.008438880119766146,-0.04678362573099415,0,0
P00676,underground_cable,forest,151,20000000.0,Medium,Winter,vendor_5,3.0,Stable,171,22518639.744953856,0.1259319872476928,0.13245033112582782,1,1
P00677,overhead_line,plains,130,10000000.0,Medium,Summer,vendor_12,4.0,Stable,161,11630073.781194158,0.1630073781194158,0.23846153846153847,1,1
P00678,substation,forest,194,50000000.0,Medium,Summer,vendor_11,2.7,Volatile,222,60869216.85291474,0.21738433705829485,0.14432989690721648,1,1
P00679,substation,hilly,221,50000000.0,Low,Winter,vendor_8,3.7,Stable,215,48732416.94951302,-0.025351661009739637,-0.027149321266968326,0,0
P00680,overhead_line,forest,139,10000000.0,Low,Summer,vendor_14,3.0,Stable,133,9894704.159024525,-0.010529584097547456,-0.04316546762589928,0,0
P00681,overhead_line,urban,128,10000000.0,Low,Monsoon,vendor_12,2.6,Stable,142,11205670.379918914,0.12056703799189143,0.109375,1,1
P00682,overhead_line,plains,111,10000000.0,Low,Winter,vendor_19,2.9,Volatile,116,11833931.028389303,0.1833931028389303,0.04504504504504504,1,0
P00683,substation,plains,235,50000000.0,Medium,Summer,vendor_15,2.9,Volatile,229,49093599.01830524,-0.018128019633895157,-0.02553191489361702,0,0
P00684,overhead_line,hilly,115,10000000.0,Low,Winter,vendor_2,4.2,Volatile,121,12304156.771963248,0.2304156771963248,0.05217391304347826,1,0
P00685,substation,plains,163,50000000.0,Low,Summer,vendor_16,3.6,Stable,159,49698818.720764585,-0.006023625584708303,-0.024539877300613498,0,0
P00686,substation,plains,191,50000000.0,Low,Winter,vendor_11,3.3,Volatile,192,55227971.98115326,0.10455943962306515,0.005235602094240838,1,0
P00687,substation,forest,168,50000000.0,High,Monsoon,vendor_10,3.0,Stable,210,61455110.05802169,0.22910220116043373,0.25,1,1
P00688,underground_cable,hilly,149,20000000.0,Low,Summer,vendor_7,3.3,Volatile,151,22162157.612043254,0.1081078806021627,0.013422818791946308,1,0
P00689,substation,plains,233,50000000.0,Low,Winter,vendor_20,4.2,Stable,239,51545811.442434855,0.030916228848697096,0.02575107296137339,0,0
P00690,substation,plains,190,50000000.0,Medium,Winter,vendor_6,3.9,Volatile,200,55130707.50017073,0.1026141500034146,0.05263157894736842,1,0
P00691,substation,plains,159,50000000.0,Medium,Summer,vendor_19,3.0,Volatile,171,62572089.099460445,0.2514417819892089,0.07547169811320754,1,0
P00692,underground_cable,plains,140,20000000.0,Low,Winter,vendor_15,2.7,Stable,162,23350504.746713653,0.16752523733568267,0.15714285714285714,1,1
P00693,substation,plains,193,50000000.0,High,Summer,vendor_11,2.6,Stable,204,53725552.686578274,0.07451105373156547,0.05699481865284974,0,0
P00694,underground_cable,hilly,138,20000000.0,Low,Monsoon,vendor_17,4.2,Stable,156,20468018.489675183,0.023400924483759144,0.13043478260869565,0,1
P00695,overhead_line,hilly,148,10000000.0,Low,Monsoon,vendor_2,4.7,Volatile,142,10553838.105591234,0.055383810559123385,-0.04054054054054054,0,0
P00696,substation,plains,189,50000000.0,Medium,Monsoon,vendor_10,4.8,Volatile,193,47863796.16857548,-0.04272407662849039,0.021164021164021163,0,0
P00697,overhead_line,urban,111,10000000.0,Low,Summer,vendor_7,4.5,Stable,113,10639307.268007124,0.06393072680071238,0.018018018018018018,0,0
P00698,overhead_line,hilly,128,10000000.0,Low,Winter,vendor_18,4.2,Volatile,120,10718045.372703398,0.07180453727033977,-0.0625,0,0
P00699,overhead_line,plains,145,10000000.0,Medium,Winter,vendor_20,3.1,Volatile,148,10889380.926868895,0.0889380926868895,0.020689655172413793,0,0
P00700,substation,plains,176,50000000.0,Low,Winter,vendor_12,2.6,Volatile,176,57615155.13460847,0.1523031026921694,0.0,1,0
